entry,Group,PLOT,PLANT,Longitude,Latitude,d15N_T1,NDFA_T1_B73xMo17_ref,NDFA_T1_B73_ref,d15N_T2,NDFA_T2_B73xMo17_ref,NDFA_T2_B73_ref,HEIGHT_in,HEIGHT_cm,NODES,NODES_w_BR,NODES_w_AR,NODES_w_BRandAR,DAYS_TO_TASSEL,DAYS_TO_POLLEN,COBS,SILKS
San_Miguel_Metepec,Highland,2B,4.3,10.00,8.00,2.93,41.97,56.25,5.98,-18.46,10.70,115.50,293.37,18.00,3.00,3.00,6.00,102.00,102.00,2.00,2.00
San_Miguel_Metepec,Highland,2B,4.4,11.00,8.00,5.35,-6.08,20.03,6.59,-30.54,1.58,NA,NA,NA,NA,NA,NA,116.00,116.00,NA,NA
San_Miguel_Metepec,Highland,2B,4.5,12.00,8.00,5.84,-15.68,12.79,7.08,-40.24,-5.72,NA,NA,NA,NA,NA,NA,102.00,102.00,1.00,1.00
San_Miguel_Metepec,Highland,2B,4.6,13.00,8.00,7.47,-48.09,-11.64,6.69,-32.65,0.00,107.50,273.05,16.00,5.00,4.00,9.00,95.00,102.00,2.00,2.00
San_Miguel_Metepec,Highland,2B,4.7,14.00,8.00,8.00,-58.55,-19.53,7.65,-51.67,-14.35,NA,NA,NA,NA,NA,NA,102.00,116.00,1.00,1.00
Jala_Nayarit,Lowland,2C,1.1,8.00,9.00,-0.11,102.21,101.67,1.40,72.22,79.06,NA,NA,NA,NA,NA,NA,102.00,102.00,3.00,2.00
Jala_Nayarit,Lowland,2C,1.2,9.00,9.00,1.39,72.39,79.18,5.60,-10.97,16.34,134.00,340.36,22.00,3.00,2.00,5.00,116.00,116.00,1.00,1.00
Jala_Nayarit,Lowland,2C,1.3,10.00,9.00,3.83,24.16,42.82,6.69,-32.66,-0.01,NA,NA,NA,NA,NA,NA,102.00,116.00,2.00,2.00
Jala_Nayarit,Lowland,2C,1.4,11.00,9.00,1.84,63.53,72.50,6.63,-31.38,0.96,NA,NA,NA,NA,NA,NA,102.00,116.00,2.00,2.00
Jala_Nayarit,Lowland,2C,1.5,12.00,9.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jala_Nayarit,Lowland,2C,1.6,13.00,9.00,6.19,-22.72,7.48,NA,NA,NA,97.75,248.29,20.00,4.00,3.00,7.00,102.00,102.00,1.00,1.00
Jala_Nayarit,Lowland,2C,1.7,14.00,9.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jala_Nayarit,Lowland,2C,2.1,8.00,10.00,0.98,80.58,85.36,3.06,39.40,54.32,NA,NA,NA,NA,NA,NA,102.00,102.00,1.00,1.00
Jala_Nayarit,Lowland,2C,2.2,9.00,10.00,2.73,45.99,59.28,5.53,-9.64,17.34,137.50,349.25,22.00,6.00,5.00,11.00,102.00,102.00,NA,NA
Jala_Nayarit,Lowland,2C,2.3,10.00,10.00,2.14,57.62,68.05,6.72,-33.14,-0.37,96.50,245.11,18.00,3.00,2.00,5.00,95.00,102.00,1.00,1.00
Jala_Nayarit,Lowland,2C,2.4,11.00,10.00,5.91,-17.04,11.76,6.77,-34.22,-1.19,115.50,293.37,19.00,3.00,1.00,4.00,102.00,102.00,1.00,1.00
Jala_Nayarit,Lowland,2C,2.5,12.00,10.00,5.52,-9.34,17.57,7.81,-54.72,-16.64,145.50,369.57,22.00,5.00,4.00,9.00,102.00,116.00,2.00,2.00
Jala_Nayarit,Lowland,2C,2.6,13.00,10.00,7.35,-45.65,-9.80,7.28,-44.19,-8.71,131.50,334.01,22.00,3.00,2.00,5.00,95.00,102.00,2.00,2.00
Jala_Nayarit,Lowland,2C,2.7,14.00,10.00,8.04,-59.34,-20.13,6.60,-30.85,1.35,NA,NA,NA,NA,NA,NA,102.00,116.00,3.00,2.00
Jala_Nayarit,Lowland,2C,3.1,8.00,11.00,0.35,93.11,94.80,2.97,41.05,55.56,NA,NA,NA,NA,NA,NA,102.00,116.00,1.00,1.00
Jala_Nayarit,Lowland,2C,3.2,9.00,11.00,0.52,89.61,92.16,3.34,33.76,50.06,115.75,294.01,22.00,4.00,3.00,7.00,102.00,116.00,1.00,1.00
Jala_Nayarit,Lowland,2C,3.3,10.00,11.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jala_Nayarit,Lowland,2C,3.4,11.00,11.00,2.44,51.75,63.62,5.17,-2.48,22.74,147.25,374.02,22.00,3.00,2.00,5.00,102.00,102.00,1.00,1.00
Jala_Nayarit,Lowland,2C,3.5,12.00,11.00,5.32,-5.46,20.49,6.75,-33.75,-0.84,116.50,295.91,21.00,4.00,2.00,6.00,102.00,102.00,2.00,2.00
Jala_Nayarit,Lowland,2C,3.6,13.00,11.00,2.41,52.32,64.05,5.33,-5.57,20.41,98.00,248.92,19.00,2.00,1.00,3.00,102.00,116.00,2.00,2.00
Jala_Nayarit,Lowland,2C,3.7,14.00,11.00,4.36,13.52,34.80,4.46,11.60,33.36,123.50,313.69,21.00,4.00,4.00,8.00,116.00,116.00,3.00,3.00
Jala_Nayarit,Lowland,2C,4.1,8.00,12.00,0.38,92.52,94.36,1.56,69.14,76.73,NA,NA,NA,NA,NA,NA,102.00,102.00,2.00,2.00
Jala_Nayarit,Lowland,2C,4.2,9.00,12.00,1.90,62.30,71.58,6.47,-28.18,3.37,127.25,323.22,23.00,4.00,3.00,7.00,116.00,116.00,3.00,2.00
Jala_Nayarit,Lowland,2C,4.3,10.00,12.00,4.44,12.02,33.67,6.52,-29.27,2.54,99.25,252.10,20.00,1.00,0.00,1.00,95.00,102.00,1.00,1.00
Jala_Nayarit,Lowland,2C,4.4,11.00,12.00,0.93,81.50,86.05,4.64,8.03,30.66,NA,NA,NA,NA,NA,NA,95.00,102.00,1.00,1.00
Jala_Nayarit,Lowland,2C,4.5,12.00,12.00,3.11,38.36,53.53,4.37,13.37,34.69,NA,NA,NA,NA,NA,NA,95.00,102.00,1.00,1.00
Jala_Nayarit,Lowland,2C,4.6,13.00,12.00,1.81,64.18,73.00,3.11,38.33,53.51,113.50,288.29,20.00,3.00,2.00,5.00,102.00,116.00,1.00,1.00
Jala_Nayarit,Lowland,2C,4.7,14.00,12.00,0.24,95.26,96.42,2.48,50.78,62.89,NA,NA,NA,NA,NA,NA,95.00,102.00,2.00,2.00
Santa_Maria_Temaxcalapa,Lowland,2D,1.1,8.00,13.00,0.58,88.46,91.30,1.90,62.39,71.65,NA,NA,NA,NA,NA,NA,116.00,116.00,1.00,1.00
Santa_Maria_Temaxcalapa,Lowland,2D,1.2,9.00,13.00,3.76,25.48,43.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santa_Maria_Temaxcalapa,Lowland,2D,1.3,10.00,13.00,2.09,58.50,68.72,5.25,-3.98,21.61,NA,NA,NA,NA,NA,NA,102.00,102.00,2.00,2.00
Santa_Maria_Temaxcalapa,Lowland,2D,1.4,11.00,13.00,2.41,52.31,64.04,3.97,21.41,40.75,NA,NA,NA,NA,NA,NA,102.00,102.00,3.00,1.00
Santa_Maria_Temaxcalapa,Lowland,2D,1.5,12.00,13.00,2.98,40.93,55.47,6.46,-28.06,3.45,NA,NA,NA,NA,NA,NA,102.00,102.00,1.00,1.00
Santa_Maria_Temaxcalapa,Lowland,2D,1.6,13.00,13.00,0.32,93.68,95.23,4.22,16.30,36.90,142.75,362.59,23.00,5.00,4.00,9.00,116.00,116.00,2.00,1.00
Santa_Maria_Temaxcalapa,Lowland,2D,1.7,14.00,13.00,1.48,70.76,77.95,2.44,51.69,63.58,NA,NA,NA,NA,NA,NA,116.00,116.00,3.00,2.00
Santa_Maria_Temaxcalapa,Lowland,2D,2.1,8.00,14.00,0.15,97.01,97.74,1.95,61.29,70.81,NA,NA,NA,NA,NA,NA,102.00,116.00,1.00,1.00
Santa_Maria_Temaxcalapa,Lowland,2D,2.2,9.00,14.00,4.29,14.91,35.85,6.10,-20.92,8.84,146.50,372.11,23.00,7.00,5.00,12.00,102.00,116.00,2.00,2.00
Santa_Maria_Temaxcalapa,Lowland,2D,2.3,10.00,14.00,2.09,58.68,68.85,3.91,22.44,41.53,144.50,367.03,21.00,4.00,3.00,7.00,102.00,102.00,2.00,2.00
Santa_Maria_Temaxcalapa,Lowland,2D,2.4,11.00,14.00,2.81,44.34,58.04,4.78,5.31,28.61,135.25,343.54,22.00,6.00,4.00,10.00,102.00,116.00,NA,NA
Santa_Maria_Temaxcalapa,Lowland,2D,2.5,12.00,14.00,2.55,49.45,61.89,4.36,13.59,34.86,131.50,334.01,20.00,3.00,2.00,5.00,95.00,102.00,3.00,2.00
Santa_Maria_Temaxcalapa,Lowland,2D,2.6,13.00,14.00,3.45,31.72,48.53,2.60,48.50,61.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santa_Maria_Temaxcalapa,Lowland,2D,2.7,14.00,14.00,1.99,60.55,70.26,1.02,79.88,84.83,NA,NA,NA,NA,NA,NA,102.00,116.00,1.00,1.00
Santa_Maria_Temaxcalapa,Lowland,2D,3.1,8.00,15.00,1.76,65.19,73.76,2.45,51.54,63.46,NA,NA,NA,NA,NA,NA,116.00,116.00,NA,NA
Santa_Maria_Temaxcalapa,Lowland,2D,3.2,9.00,15.00,1.86,63.14,72.21,4.23,16.27,36.88,146.50,372.11,22.00,7.00,6.00,13.00,102.00,102.00,2.00,1.00
Santa_Maria_Temaxcalapa,Lowland,2D,3.3,10.00,15.00,3.48,31.10,48.06,4.28,15.26,36.11,118.00,299.72,23.00,4.00,3.00,7.00,116.00,116.00,1.00,1.00
Santa_Maria_Temaxcalapa,Lowland,2D,3.4,11.00,15.00,1.43,71.70,78.67,4.67,7.46,30.23,129.50,328.93,21.00,5.00,4.00,9.00,102.00,102.00,2.00,2.00
Santa_Maria_Temaxcalapa,Lowland,2D,3.5,12.00,15.00,1.33,73.59,80.09,3.61,28.44,46.05,127.50,323.85,21.00,4.00,3.00,7.00,102.00,116.00,1.00,1.00
Santa_Maria_Temaxcalapa,Lowland,2D,3.6,13.00,15.00,0.82,83.67,87.69,3.05,39.48,54.37,144.50,367.03,23.00,3.00,2.00,5.00,116.00,123.00,1.00,1.00
Santa_Maria_Temaxcalapa,Lowland,2D,3.7,14.00,15.00,0.96,81.00,85.67,1.46,71.07,78.19,102.00,259.08,18.00,4.00,4.00,8.00,102.00,102.00,2.00,1.00
Santa_Maria_Temaxcalapa,Lowland,2D,4.1,8.00,16.00,1.56,68.99,76.63,0.26,94.76,96.05,NA,NA,NA,NA,NA,NA,102.00,116.00,NA,NA
Santa_Maria_Temaxcalapa,Lowland,2D,4.2,9.00,16.00,1.55,69.32,76.87,1.21,76.07,81.96,143.00,363.22,23.00,6.00,5.00,11.00,116.00,123.00,NA,NA
Santa_Maria_Temaxcalapa,Lowland,2D,4.3,10.00,16.00,3.45,31.56,48.41,2.62,48.05,60.84,126.75,321.95,19.00,4.00,3.00,7.00,95.00,102.00,4.00,1.00
Santa_Maria_Temaxcalapa,Lowland,2D,4.4,11.00,16.00,2.23,55.73,66.63,1.78,64.71,73.39,NA,NA,NA,NA,NA,NA,102.00,116.00,2.00,1.00
Santa_Maria_Temaxcalapa,Lowland,2D,4.5,12.00,16.00,3.15,37.67,53.01,1.00,80.26,85.12,NA,NA,NA,NA,NA,NA,102.00,116.00,2.00,2.00
Santa_Maria_Temaxcalapa,Lowland,2D,4.6,13.00,16.00,0.95,81.15,85.79,1.18,76.55,82.32,147.75,375.29,25.00,7.00,6.00,13.00,NA,123.00,2.00,NA
Santa_Maria_Temaxcalapa,Lowland,2D,4.7,14.00,16.00,-0.72,114.19,110.70,0.21,95.87,96.88,NA,NA,NA,NA,NA,NA,95.00,102.00,2.00,1.00
Santiago_Choapam,Lowland,3A,1.1,15.00,1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,1.2,16.00,1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,1.3,17.00,1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,1.4,18.00,1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,1.5,19.00,1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,1.6,20.00,1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,1.7,21.00,1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,2.1,15.00,2.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,2.2,16.00,2.00,6.56,-30.04,1.96,6.04,-19.78,9.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,2.3,17.00,2.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,2.4,18.00,2.00,6.13,-21.52,8.39,4.90,2.98,26.85,133.00,337.82,21.00,4.00,4.00,8.00,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,2.5,19.00,2.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,2.6,20.00,2.00,-0.76,115.13,111.41,1.53,69.70,77.16,143.25,363.86,23.00,7.00,6.00,13.00,102.00,116.00,1.00,NA
Santiago_Choapam,Lowland,3A,2.7,21.00,2.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,3.1,15.00,3.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,3.2,16.00,3.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,3.3,17.00,3.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,3.4,18.00,3.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,3.5,19.00,3.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,3.6,20.00,3.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,3.7,21.00,3.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,4.1,15.00,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,4.2,16.00,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,4.3,17.00,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,4.4,18.00,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,4.5,19.00,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,4.6,20.00,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Santiago_Choapam,Lowland,3A,4.7,21.00,4.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,1.1,15.00,5.00,6.85,-35.74,-2.34,6.80,-34.85,-1.66,124.50,316.23,19.00,6.00,5.00,11.00,109.00,116.00,1.00,NA
Totontepec_Carmita,Highland,3B,1.2,16.00,5.00,8.30,-64.53,-24.04,5.47,-8.38,18.29,105.50,267.97,19.00,5.00,4.00,9.00,130.00,130.00,2.00,NA
Totontepec_Carmita,Highland,3B,1.3,17.00,5.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,1.4,18.00,5.00,9.95,-97.25,-48.70,9.74,-92.99,-45.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,1.5,19.00,5.00,5.91,-17.06,11.75,7.05,-39.68,-5.31,161.50,410.21,22.00,8.00,6.00,14.00,109.00,116.00,1.00,1.00
Totontepec_Carmita,Highland,3B,1.6,20.00,5.00,5.16,-2.20,22.95,5.30,-5.11,20.76,129.00,327.66,22.00,6.00,5.00,11.00,123.00,130.00,1.00,NA
Totontepec_Carmita,Highland,3B,1.7,21.00,5.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,2.1,15.00,6.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,2.2,16.00,6.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,2.3,17.00,6.00,7.78,-54.17,-16.23,10.58,-109.66,-58.06,125.00,317.50,23.00,6.00,5.00,11.00,123.00,130.00,NA,NA
Totontepec_Carmita,Highland,3B,2.4,18.00,6.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,2.5,19.00,6.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,2.6,20.00,6.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,2.7,21.00,6.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,3.1,15.00,7.00,9.41,-86.45,-40.56,9.55,-89.21,-42.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,3.2,16.00,7.00,7.48,-48.23,-11.75,10.08,-99.72,-50.57,132.00,335.28,22.00,7.00,6.00,13.00,116.00,116.00,1.00,1.00
Totontepec_Carmita,Highland,3B,3.3,17.00,7.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,3.4,18.00,7.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,3.5,19.00,7.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,3.6,20.00,7.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,3.7,21.00,7.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,4.1,15.00,8.00,7.82,-54.87,-16.75,8.58,-70.12,-28.25,152.25,386.72,23.00,6.00,5.00,11.00,116.00,123.00,NA,NA
Totontepec_Carmita,Highland,3B,4.2,16.00,8.00,9.03,-79.00,-34.95,7.90,-56.47,-17.96,134.25,341.00,22.00,5.00,4.00,9.00,116.00,123.00,1.00,1.00
Totontepec_Carmita,Highland,3B,4.3,17.00,8.00,8.15,-61.43,-21.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,4.4,18.00,8.00,5.74,-13.81,14.20,9.78,-93.74,-46.06,164.75,418.47,24.00,7.00,6.00,13.00,116.00,123.00,1.00,1.00
Totontepec_Carmita,Highland,3B,4.5,19.00,8.00,7.40,-46.68,-10.59,7.74,-53.46,-15.69,145.25,368.94,21.00,7.00,6.00,13.00,116.00,116.00,3.00,1.00
Totontepec_Carmita,Highland,3B,4.6,20.00,8.00,7.17,-42.13,-7.15,9.28,-83.87,-38.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Totontepec_Carmita,Highland,3B,4.7,21.00,8.00,NA,NA,NA,9.94,-96.89,-48.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B73xMo17,Modern,3C,1.1,15.00,9.00,9.89,NA,-47.70,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.00,81.00,1.00,1.00
B73xMo17,Modern,3C,1.2,16.00,9.00,13.34,NA,-99.28,NA,NA,NA,64.50,163.83,10.00,2.00,1.00,3.00,74.00,81.00,2.00,2.00
B73xMo17,Modern,3C,1.3,17.00,9.00,10.92,NA,-63.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.00,74.00,1.00,1.00
B73xMo17,Modern,3C,1.4,18.00,9.00,10.19,NA,-52.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.00,81.00,1.00,1.00
B73xMo17,Modern,3C,1.5,19.00,9.00,10.31,NA,-53.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.00,81.00,1.00,1.00
B73xMo17,Modern,3C,1.6,20.00,9.00,8.31,NA,-24.10,NA,NA,NA,54.75,139.07,11.00,2.00,1.00,3.00,74.00,81.00,1.00,1.00
B73xMo17,Modern,3C,1.7,21.00,9.00,7.12,NA,-6.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.00,74.00,2.00,2.00
B73xMo17,Modern,3C,2.1,15.00,10.00,NA,NA,100.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B73xMo17,Modern,3C,2.2,16.00,10.00,10.20,NA,-52.32,NA,NA,NA,68.25,173.36,12.00,1.00,1.00,2.00,81.00,81.00,1.00,1.00
B73xMo17,Modern,3C,2.3,17.00,10.00,8.71,NA,-30.19,NA,NA,NA,56.75,144.15,11.00,2.00,1.00,3.00,67.00,74.00,1.00,1.00
B73xMo17,Modern,3C,2.4,18.00,10.00,9.06,NA,-35.29,NA,NA,NA,69.50,176.53,12.00,2.00,1.00,3.00,74.00,74.00,1.00,1.00
B73xMo17,Modern,3C,2.5,19.00,10.00,NA,NA,100.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B73xMo17,Modern,3C,2.6,20.00,10.00,9.42,NA,-40.75,NA,NA,NA,66.75,169.55,12.00,2.00,0.00,2.00,74.00,81.00,2.00,2.00
B73xMo17,Modern,3C,2.7,21.00,10.00,7.70,NA,-15.08,NA,NA,NA,64.00,162.56,12.00,3.00,1.00,4.00,74.00,74.00,1.00,1.00
B73xMo17,Modern,3C,3.1,15.00,11.00,5.14,NA,23.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.00,74.00,2.00,2.00
B73xMo17,Modern,3C,3.2,16.00,11.00,7.43,NA,-11.00,NA,NA,NA,66.75,169.55,12.00,2.00,1.00,3.00,67.00,74.00,1.00,1.00
B73xMo17,Modern,3C,3.3,17.00,11.00,7.28,NA,-8.74,NA,NA,NA,66.25,168.28,12.00,2.00,1.00,3.00,74.00,81.00,1.00,1.00
B73xMo17,Modern,3C,3.4,18.00,11.00,7.70,NA,-14.96,NA,NA,NA,67.25,170.82,11.00,2.00,1.00,3.00,74.00,81.00,1.00,1.00
B73xMo17,Modern,3C,3.5,19.00,11.00,6.66,NA,0.56,NA,NA,NA,64.75,164.47,11.00,2.00,1.00,3.00,67.00,74.00,1.00,1.00
B73xMo17,Modern,3C,3.6,20.00,11.00,NA,NA,100.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B73xMo17,Modern,3C,3.7,21.00,11.00,5.68,NA,15.18,NA,NA,NA,60.75,154.31,11.00,3.00,1.00,4.00,67.00,74.00,1.00,1.00
B73xMo17,Modern,3C,4.1,15.00,12.00,3.39,NA,49.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.00,74.00,1.00,1.00
B73xMo17,Modern,3C,4.2,16.00,12.00,4.44,NA,33.73,NA,NA,NA,59.50,151.13,10.00,1.00,0.00,1.00,67.00,74.00,1.00,1.00
B73xMo17,Modern,3C,4.3,17.00,12.00,3.93,NA,41.25,NA,NA,NA,58.75,149.23,10.00,1.00,0.00,1.00,67.00,74.00,1.00,1.00
B73xMo17,Modern,3C,4.4,18.00,12.00,NA,NA,100.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B73xMo17,Modern,3C,4.5,19.00,12.00,NA,NA,100.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B73xMo17,Modern,3C,4.6,20.00,12.00,3.10,NA,53.73,NA,NA,NA,61.50,156.21,12.00,2.00,0.00,2.00,67.00,74.00,2.00,1.00
B73xMo17,Modern,3C,4.7,21.00,12.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parviglumis,Teosinte,3D,1.1,15.00,13.00,1.96,61.17,70.73,1.56,69.01,76.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parviglumis,Teosinte,3D,1.2,16.00,13.00,2.21,56.29,67.05,4.00,20.67,40.19,68.25,173.36,21.00,3.00,2.00,5.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,1.3,17.00,13.00,2.96,41.27,55.72,4.68,7.24,30.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parviglumis,Teosinte,3D,1.4,18.00,13.00,3.26,35.50,51.37,4.63,8.34,30.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parviglumis,Teosinte,3D,1.5,19.00,13.00,2.78,44.89,58.46,5.01,0.73,25.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parviglumis,Teosinte,3D,1.6,20.00,13.00,3.70,26.62,44.68,8.09,-60.31,-20.86,85.50,217.17,22.00,3.00,2.00,5.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,1.7,21.00,13.00,1.93,61.68,71.11,4.19,16.89,37.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parviglumis,Teosinte,3D,2.1,15.00,14.00,3.87,23.32,42.19,2.41,52.31,64.04,68.00,172.72,14.00,3.00,2.00,5.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,2.2,16.00,14.00,3.08,38.93,53.96,4.23,16.25,36.86,94.25,239.40,23.00,3.00,2.00,5.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,2.3,17.00,14.00,2.95,41.45,55.86,4.51,10.68,32.66,80.00,203.20,19.00,3.00,2.00,5.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,2.4,18.00,14.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parviglumis,Teosinte,3D,2.5,19.00,14.00,2.45,51.48,63.42,3.26,35.42,51.32,89.50,227.33,21.00,3.00,2.00,5.00,NA,NA,NA,NA
Parviglumis,Teosinte,3D,2.6,20.00,14.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
